"","file_id","compound","Identifier 1","depth","measurement_info","ampl_sample_mean.mV","file_datetime","type","Ampl 44","true_d13C","true_d13C_pred","true_d13C_pred_se","true_d13C_pred_in_range","d13C_resid"
"171","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C15","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","350.597762034675","NA","-28.7018202630172","0.371744398308543","TRUE","NA"
"172","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C16","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1072.37709996259","NA","-30.2783233122675","0.371029133745777","TRUE","NA"
"173","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","pristane","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","3508.97854364027","NA","-28.5342306126157","0.371857879738916","TRUE","NA"
"174","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","phytane","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1861.98406205547","NA","-27.4924983080552","0.372723936098974","TRUE","NA"
"175","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C19","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1854.53044171595","NA","-28.2428382175429","0.372072281341865","TRUE","NA"
"176","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C20","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1683.91804675679","NA","-28.2580224732526","0.372060576086434","TRUE","NA"
"177","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C21","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1734.73177658139","NA","-28.3189425120606","0.372014195990577","TRUE","NA"
"178","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C22","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1632.79174656052","NA","-28.00116407903","0.372266528514089","TRUE","NA"
"179","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C23","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1581.77795766037","NA","-27.3766369233094","0.372837309384252","TRUE","NA"
"180","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C24","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1287.8378439284","NA","-27.8896376062462","0.37236118923886","TRUE","NA"
"181","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C25","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1288.07951940638","NA","-26.9537218959009","0.373280002578103","TRUE","NA"
"182","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C26","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","1013.1498800931","NA","-27.0016615503893","0.373227545789905","TRUE","NA"
"183","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","Sterane","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","462.351070390867","NA","-28.7172716663847","0.371734297209109","TRUE","NA"
"184","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C27","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","957.670510128158","NA","-27.351691670915","0.372862164196914","TRUE","NA"
"185","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C28","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","698.780153180288","NA","-27.1406705417601","0.373078730271581","TRUE","NA"
"186","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C29","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","857.993631620562","NA","-27.480912310709","0.372735120268295","TRUE","NA"
"187","463__OG031_S72, Pr+nalk_1ul_50ng.dxf","C30","OG031","119.95","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:4"", ""Peak Center found at [62065]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1312.39738777903","1485402098","sample","463.205546527664","NA","-26.7440390257795","0.373516244549802","TRUE","NA"
"188","464__A5__1_5UL_30ng.dxf","C16","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1474.33713342227","-26.15","-26.3015496201288","0.374051140000428","TRUE","-0.147069690726237"
"189","464__A5__1_5UL_30ng.dxf","C17","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1452.05262124797","-31.88","-32.1194926642307","0.371002715409122","TRUE","-0.232413067282369"
"190","464__A5__1_5UL_30ng.dxf","C18","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1451.71802971517","-32.7","-32.924399891793","0.371265155382538","TRUE","-0.217766449410774"
"191","464__A5__1_5UL_30ng.dxf","C19","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1449.19245255986","-31.99","-32.3028384331153","0.371047841670582","TRUE","-0.303590675888504"
"192","464__A5__1_5UL_30ng.dxf","C20","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1577.07923732042","-33.97","-34.3482674183509","0.37213633512655","TRUE","-0.367085527376368"
"193","464__A5__1_5UL_30ng.dxf","C21","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1449.96142553997","-28.83","-29.0431427161695","0.371535482008689","TRUE","-0.206842045007843"
"194","464__A5__1_5UL_30ng.dxf","C22","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1485.94337946853","-33.77","-33.9134624601311","0.371815308898793","TRUE","-0.139221593722045"
"195","464__A5__1_5UL_30ng.dxf","C23","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1495.93858372297","-33.37","-33.4085963515643","0.371503171668621","TRUE","-0.0374554121804742"
"196","464__A5__1_5UL_30ng.dxf","C24","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1508.79283276433","-32.13","-31.5213512417285","0.370915599085442","TRUE","0.590656608468016"
"197","464__A5__1_5UL_30ng.dxf","C25","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1494.29810655993","-28.46","-28.2349759071526","0.372078365277781","TRUE","0.218372198576901"
"198","464__A5__1_5UL_30ng.dxf","C26","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1506.70209939066","-32.94","-32.9442900097062","0.371273743600843","TRUE","-0.00416319354783923"
"199","464__A5__1_5UL_30ng.dxf","C27","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1528.16978447034","-30.49","-30.2925918367145","0.371025572401844","TRUE","0.19157261823921"
"200","464__A5__1_5UL_30ng.dxf","C28","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1460.29294084114","-33.2","-33.2395542001916","0.3714132388943","TRUE","-0.0383849460273424"
"201","464__A5__1_5UL_30ng.dxf","C29","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1404.36831556723","-29.1","-28.5521773735701","0.371845387368675","TRUE","0.531628546303157"
"202","464__A5__1_5UL_30ng.dxf","C30","A5","NA","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:1"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","1466.96843372224","1485405961","standard","1265.67956324284","-29.84","-29.6290818674551","0.371246448646331","TRUE","0.204683221875207"
"203","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C15","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","198.040153966119","NA","-29.3892829234631","0.371354087111737","TRUE","NA"
"204","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C16","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","471.082072383556","NA","-28.926870074883","0.371603300183602","TRUE","NA"
"205","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","pristane","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","1159.15676312203","NA","-28.6194538921455","0.37179927493421","TRUE","NA"
"206","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","phytane","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","806.559347462636","NA","-29.1456918201486","0.371478536891347","TRUE","NA"
"207","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C19","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","823.231407246584","NA","-30.115123054557","0.37107356430285","TRUE","NA"
"208","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C20","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","717.246391154771","NA","-29.356431984752","0.371369986339337","TRUE","NA"
"209","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C21","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","652.119126844821","NA","-28.4216052254954","0.371938176984952","TRUE","NA"
"210","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C22","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","554.987709065163","NA","-28.1157579719956","0.372172567824097","TRUE","NA"
"211","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C23","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","585.6582424952","NA","-27.3267500735333","0.372887175343674","TRUE","NA"
"212","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C24","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","466.081268822163","NA","-26.700490651836","0.373566701324022","TRUE","NA"
"213","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C25","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","495.408049669561","NA","-27.384443760546","0.372829566151886","TRUE","NA"
"214","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C26","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","337.825470048466","NA","-26.3382081639919","0.374004955515986","TRUE","NA"
"215","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","Sterane","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","180.788219226702","NA","-30.0214387169897","0.371102162720848","TRUE","NA"
"216","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C27","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","386.143085937686","NA","-24.7028423795798","0.376391539939983","FALSE","NA"
"217","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C28","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","257.93135628029","NA","-19.8024675776206","0.387421262843048","FALSE","NA"
"218","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C29","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","356.021449732801","NA","-26.4875732872444","0.373820268625411","TRUE","NA"
"219","465__OG010_S126, Pr+nalk_1ul_50ng.dxf","C30","OG010","115","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:5"", ""Peak Center found at [62046]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","508.03235514717","1485409839","sample","188.269924043339","NA","-25.674878109785","0.37489271231766","FALSE","NA"
"220","466__OG013_S157, Pr+nalk_1ul_50ng.dxf","C15","OG013","111.08","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:6"", ""Peak Center found at [62055]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","421.791060125831","1485413718","sample","477.028933951991","NA","-28.1584267387545","0.372138437504437","TRUE","NA"
"221","466__OG013_S157, Pr+nalk_1ul_50ng.dxf","C16","OG013","111.08","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:6"", ""Peak Center found at [62055]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","421.791060125831","1485413718","sample","610.463623848928","NA","-27.9093145895069","0.372344252648364","TRUE","NA"
"222","466__OG013_S157, Pr+nalk_1ul_50ng.dxf","pristane","OG013","111.08","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:6"", ""Peak Center found at [62055]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","421.791060125831","1485413718","sample","1536.02804090069","NA","-27.8640169089784","0.37238337689404","TRUE","NA"
"223","466__OG013_S157, Pr+nalk_1ul_50ng.dxf","phytane","OG013","111.08","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:6"", ""Peak Center found at [62055]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","421.791060125831","1485413718","sample","599.25959265071","NA","-27.5252755236602","0.372692481515572","TRUE","NA"
"224","466__OG013_S157, Pr+nalk_1ul_50ng.dxf","C19","OG013","111.08","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:6"", ""Peak Center found at [62055]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","421.791060125831","1485413718","sample","561.581511042482","NA","-28.037078590624","0.372236722578416","TRUE","NA"
"225","466__OG013_S157, Pr+nalk_1ul_50ng.dxf","C20","OG013","111.08","c(""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"", ""Set Reference Dilution to 76 [%]"", ""Activate Combustion Mode ..."", ""Trayholder 1:Slot1:6"", ""Peak Center found at [62055]"", ""Sample Dilution found at 0 []"", ""Set Sample Dilution to 0 [%]"", ""Sample dilution: 001 0"")","421.791060125831","1485413718","sample","424.702441497765","NA","-26.8141778157671","0.373435983240757","TRUE","NA"
